program,programme,year,programLink,programLink FR,programLogoLink,programLogoLink FR,sponsor,sponsor FR,sponsorLink,sponsorLink FR,sponsorLogoLink,sponsorLogoLink FR,location,location FR,address,city,province,region,région,totalPlanted,environmentalBenefits,projectGoals,Objectifs,latitude,longitude,imageLink,species,essences,numberPlanted,notes,notes FR
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Agriculture Grounds,Terres agricoles,Saskatchewan 26,St. Walburg,SK,Prairie,Prairie,107,62 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification,Embellissement de parc,53.633774,-109.200543,/images/plantings/2013/2013_various_plantings.png,Amur Cherry,Cerisier de Mandchourie,18,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Agriculture Grounds,Terres agricoles,Saskatchewan 26,St. Walburg,SK,Prairie,Prairie,107,62 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification,Embellissement de parc,53.633774,-109.200543,/images/plantings/2013/2013_various_plantings.png,Mountain Pine,Pin mugo,49,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Street Planting,Plantation dans la rue,439 Westwood Road,Swan River,MB,Prairie,Prairie,32,19 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,52.116612,-101.251076,/images/plantings/2013/2013_various_plantings.png,Maple,Érable,6,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Street Planting,Plantation dans la rue,439 Westwood Road,Swan River,MB,Prairie,Prairie,32,19 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,52.116612,-101.251076,/images/plantings/2013/2013_various_plantings.png,Birch,Bouleau,6,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Street Planting,Plantation dans la rue,439 Westwood Road,Swan River,MB,Prairie,Prairie,32,19 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,52.116612,-101.251076,/images/plantings/2013/2013_various_plantings.png,Poplar,Peuplier,20,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Wekusko Falls,Chutes Wekusko,Wekusko Falls Provincial Park,Snow Lake,MB,Prairie,Prairie,500,292 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Forest Renewal;; Park Beautification,Renouvellement de forêt;; Embellissement de parc,54.794253,-99.972008,/images/plantings/2013/2013_homehardware_snowlake.png,White Spruce,Épinette blanche,500,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Happy Thought School,École Happy Thought,Quarry Road,Selkirk,MB,Prairie,Prairie,71,22 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening,Verdissement de terrain d’école,50.130387,-96.826826,/images/plantings/2013/2013_homehardware_selkirk.png,Apple,Pommiers,20,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Happy Thought School,École Happy Thought,Quarry Road,Selkirk,MB,Prairie,Prairie,71,22 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening,Verdissement de terrain d’école,50.130387,-96.826826,/images/plantings/2013/2013_homehardware_selkirk.png,Blueberry,Bleuets,20,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Happy Thought School,École Happy Thought,Quarry Road,Selkirk,MB,Prairie,Prairie,71,22 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening,Verdissement de terrain d’école,50.130387,-96.826826,/images/plantings/2013/2013_homehardware_selkirk.png,Grape Vines,Vitis,2,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Happy Thought School,École Happy Thought,Quarry Road,Selkirk,MB,Prairie,Prairie,71,22 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening,Verdissement de terrain d’école,50.130387,-96.826826,/images/plantings/2013/2013_homehardware_selkirk.png,White Spruce,Épinette blanche,14,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Happy Thought School,École Happy Thought,Quarry Road,Selkirk,MB,Prairie,Prairie,71,22 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening,Verdissement de terrain d’école,50.130387,-96.826826,/images/plantings/2013/2013_homehardware_selkirk.png,Raspberry,Framboisier,15,,
Partners In Planting,Partenaires dans la plantaion,2013,https://treecanada.ca/en/programs/partners-planting/,https://treecanada.ca/fr/programmes/partenaires-dans-la-plantation/,/images/logos/tree_canada_logo.png,/images/logos/logo_arbres_canada.png,Home Hardware,Home Hardware,http://www.homehardware.ca/,http://www.homehardware.ca/fr/accueil.htm,/images/logos/homehardware_logo.png,/images/logos/homehardware_logo.png,Paisley Central School,École centrale Paisley,182 Amaud Street,Paisley,ON,Ontario,Ontario,17,9 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Schoolyard Greening;; Street Beautification;; Urban Open Space Naturalization;; private properties,Verdissement de terrain d’école;; Embellissement d'une rue;; Naturalisation d'un espace urbain;; Propriétés privées,44.297608,-81.27396,/images/plantings/2013/2013_homehardware_paisley.png,Crimson King Maple ,Érable rouge Crimson King,5,,
